uid,iid,label
5332,5932,1
5332,30750,1
5332,29867,1
5332,6160,1
5337,20465,1
5337,29904,1
5337,20463,1
5337,27079,1
5339,14056,1
5339,5942,1
5340,14588,1
5340,7348,1
5340,15583,1
5340,1907,1
5344,30876,1
5344,17139,1
5344,28448,1
5344,6118,1
5346,3930,1
5346,1836,1
5346,1478,1
5346,908,1
5346,1931,1
5357,11442,1
5357,444,1
5357,453,1
5357,3435,1
5357,2185,1
5359,10732,1
5359,10786,1
5359,10733,1
5359,21433,1
5360,944,1
5360,2097,1
5360,11309,1
5360,3800,1
5368,14809,1
5368,25312,1
5368,24635,1
5368,25308,1
5370,21941,1
5370,29463,1
5370,28212,1
5382,13911,1
5382,6618,1
5382,22669,1
5382,16965,1
5386,30007,1
5386,570,1
5386,30072,1
5396,454,1
5396,29653,1
5396,13160,1
5396,7622,1
5397,8912,1
5397,23882,1
5397,15070,1
5397,18491,1
5398,11880,1
5398,584,1
5398,4702,1
5398,4725,1
5400,9262,1
5400,24200,1
5400,5855,1
5400,9241,1
5401,17867,1
5401,15342,1
5401,2664,1
5401,281,1
5401,27,1
5402,25901,1
5402,570,1
5402,18664,1
5402,5977,1
5404,17938,1
5404,18512,1
5404,17937,1
5404,19043,1
5405,16261,1
5405,8726,1
5405,9879,1
5415,11677,1
5415,11710,1
5415,17363,1
5415,237,1
5417,3253,1
5417,23341,1
5417,1670,1
5417,1943,1
5418,27269,1
5418,27265,1
5418,30840,1
5422,7413,1
5422,19116,1
5422,20218,1
5422,29632,1
5426,17452,1
5426,17464,1
5426,19764,1
5426,153,1
5426,10571,1
5438,9878,1
5438,20807,1
5438,27658,1
5444,10320,1
5444,15895,1
5444,18660,1
5444,5934,1
5446,18320,1
5446,6407,1
5446,1169,1
5446,1111,1
5446,17443,1
5471,15262,1
5471,19826,1
5471,15491,1
5471,24413,1
5479,16170,1
5479,9085,1
5479,13205,1
5479,669,1
5481,30354,1
5481,21237,1
5481,29770,1
5482,8142,1
5482,13075,1
5482,24976,1
5482,26189,1
5490,602,1
5490,2694,1
5490,4836,1
5490,24999,1
5490,10252,1
5497,20976,1
5497,27496,1
5497,27643,1
5497,27721,1
5501,348,1
5501,437,1
5501,446,1
5501,828,1
5501,3733,1
5502,14880,1
5502,14906,1
5502,9775,1
5502,8086,1
5507,18252,1
5507,168,1
5507,27115,1
5507,452,1
5510,23072,1
5510,6175,1
5510,18660,1
5510,5934,1
5512,25275,1
5512,16286,1
5512,11048,1
5512,22036,1
5516,8439,1
5516,3944,1
5516,8559,1
5516,3908,1
5516,8476,1
5517,29661,1
5517,15876,1
5518,5932,1
5518,26147,1
5518,14082,1
5518,19998,1
5518,6026,1
5525,28213,1
5525,18304,1
5525,5932,1
5525,30626,1
5526,22989,1
5526,21030,1
5526,30226,1
5529,14004,1
5529,7943,1
5529,72,1
5529,22164,1
5529,12727,1
5532,5932,1
5532,18176,1
5532,27521,1
5532,6042,1
5532,28829,1
5546,18655,1
5546,30211,1
5546,27585,1
5546,18651,1
5546,30186,1
5555,22981,1
5555,9058,1
5555,21617,1
5555,30598,1
5562,2660,1
5562,10467,1
5562,9725,1
5562,6580,1
5566,19532,1
5566,28026,1
5566,30690,1
5578,16804,1
5578,16805,1
5578,5211,1
5578,16798,1
5578,7463,1
5581,2158,1
5581,4794,1
5581,15016,1
5581,27293,1
5584,8585,1
5584,24054,1
5584,26298,1
5584,446,1
5584,3549,1
5586,12644,1
5586,2195,1
5586,3952,1
5586,8996,1
5593,22395,1
5593,18712,1
5593,18713,1
5593,18715,1
5593,5540,1
5597,15854,1
5597,30690,1
5598,21034,1
5598,19895,1
5599,347,1
5599,18703,1
5599,13831,1
5599,5934,1
5599,18762,1
5602,29293,1
5602,30529,1
5602,30550,1
5602,29577,1
5603,3263,1
5603,4942,1
5603,4824,1
5603,6231,1
5610,13683,1
5610,347,1
5610,3259,1
5610,27,1
5612,9004,1
5612,2087,1
5612,7876,1
5612,21480,1
5617,19650,1
5617,3952,1
5617,1354,1
5617,13256,1
5617,23430,1
5623,503,1
5623,20733,1
5623,4205,1
5623,11138,1
5626,16951,1
5626,4112,1
5626,12408,1
5626,18351,1
5626,17851,1
